"DATE","TRANSACTION DETAILS","CHQ.NO./ Ref No.","VALUE DATE","WITHDRAWAL AMT","DEPOSIT AMT","BALANCE AMT",
"10-Jun-15","BBPS SETMNT FOR DT 261020","28494947686","10-Jun-15","","437822","3,02,688.62",
"10-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494943882","10-Jun-15","","3,00,000.00","6,02,688.62",
"10-Jun-15","BBPS SETMNT FOR DT 271020","28494929819","10-Jun-15","98,594.43","","5,04,094.19",
"10-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494921349","10-Jun-15","","2,00,000.00","7,04,084.00",
"10-Jun-15","","28494923004","10-Jun-15","","3,00,000.00","10,04,084.00",
"10-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494872831","10-Jun-15","","3,00,000.00","13,04,084.00",
"10-Jun-15","BBPS SETMNT FOR DT 301020","28494876539","10-Jun-15","3,22,374.79","","9,81,709.21",
"10-Jun-15","BBPS SETMNT FOR DT 311020","28494925144","10-Jun-15","1,48,633.99","","8,33,075.22",
"10-Jun-15","BBPS SETMNT FOR DT 011120","28494931452","10-Jun-15","1,31,475.17","","7,01,600.05",
"10-Jun-15","BBPS SETMNT FOR DT 021120","28494939387","10-Jun-15","1,26,718.38","","5,74,881.67",
"10-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494910839","10-Jun-15","","3,00,000.00","8,74,881.67",
"10-Jun-15","BBPS SETMNT FOR DT 031120","28494893665","10-Jun-15","1,11,962.51","","7,62,919.16",
"10-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494864331","10-Jun-15","","3,00,000.00","10,62,919.16",
"10-Jun-15","BBPS SETMNT FOR DT 041120","28494860766","10-Jun-15","1,10,902.77","","9,52,016.39",
"10-Jun-15","BBPS SETMNT FOR DT 061120","28494896511","10-Jun-15","1,50,019.78","","8,01,996.61",
"10-Jun-15","BBPS SETMNT FOR DT 071120","28494907997","10-Jun-15","1,47,817.96","","6,54,178.65",
"10-Jun-15","BBPS SETMNT FOR DT 081120","28494904198","10-Jun-15","1,59,473.08","","4,94,705.57",
"10-Jun-15","BBPS SETMNT FOR DT 091120","28494884650","10-Jun-15","1,31,508.96","","3,63,196.61",
"10-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494878028","10-Jun-15","","3,00,000.00","6,63,196.61",
"11-Jun-15","BBPS SETMNT FOR DT 101120","28494938748","11-Jun-15","1,56,605.52","","5,06,591.09",
"11-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494865532","11-Jun-15","","3,00,000.00","8,06,591.09",
"11-Jun-15","atm settlement","0","11-Jun-15","646","","8,05,945.09",
"11-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494906215","11-Jun-15","","3,00,000.00","11,05,945.09",
"11-Jun-15","BBPS SETMNT FOR DT 141120","28494932946","11-Jun-15","2,31,316.89","","8,74,628.20",
"11-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494958195","11-Jun-15","","2,00,000.00","10,74,628.20",
"11-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494868560","11-Jun-15","","2,00,000.00","12,74,628.20",
"11-Jun-15","BBPS SETMNT FOR DT 151120","28494898343","11-Jun-15","2,09,879.95","","10,64,748.25",
"11-Jun-15","BBPS SETMNT FOR DT 151120","28494967964","11-Jun-15","1,34,194.84","","9,30,553.41",
"11-Jun-15","BBPS SETMNT FOR DT 171120","28494916312","11-Jun-15","92,084.66","","8,38,468.75",
"11-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494957740","11-Jun-15","","2,00,000.00","10,38,468.75",
"11-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494925658","11-Jun-15","","2,00,000.00","12,38,468.75",
"11-Jun-15","BBPS SETMNT FOR DT 181120","28494918495","11-Jun-15","1,96,560.06","","10,41,908.69",
"11-Jun-15","BBPS SETMNT FOR DT 201120","28494904885","11-Jun-15","2,12,645.91","","8,29,262.78",
"11-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494922436","11-Jun-15","","3,00,000.00","11,29,262.78",
"11-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494875165","11-Jun-15","","2,00,000.00","13,29,262.78",
"11-Jun-15","BBPS CERTIFICATE FEE","28494967873","11-Jun-15","4,72,000.00","","8,57,262.78",
"11-Jun-15","","28494954439","11-Jun-15","1,28,651.14","","7,28,611.64",
"11-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494963379","11-Jun-15","","3,00,000.00","10,28,611.64",
"11-Jun-15","BBPS SETMNT FOR DT 221120","28494923736","11-Jun-15","1,46,827.17","","8,81,784.47",
"11-Jun-15","BBPS SETMNT FOR DT 231120","28494881034","11-Jun-15","1,71,906.20","","7,09,878.27",
"12-Jun-15","FDRL/INTERNAL FUND TRANSFER","36983787241","12-Jun-15","","2,00,000.00","9,09,878.27",
"12-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494927414","12-Jun-15","","2,00,000.00","11,09,878.27",
"12-Jun-15","BBPS SETMNT FOR DT 241120","28494937616","12-Jun-15","75,972.29","","10,33,905.98",
"12-Jun-15","","28494975307","12-Jun-15","4,02,695.51","","6,31,210.47",
"12-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494911293","12-Jun-15","","3,00,000.00","9,31,210.47",
"","BBPS SETMNT FOR DT 281120","28494918072","","2,56,117.48","","6,75,092.99",
"12-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494968482","12-Jun-15","","3,00,000.00","9,75,092.99",
"12-Jun-15","BBPS SETMNT FOR DT 291120","28494921895","12-Jun-15","1,12,778.71","","8,62,314.28",
"12-Jun-15","BBPS SETMNT FOR DT 301120","28494866457","12-Jun-15","82,700.97","","7,79,613.31",
"12-Jun-15","BBPS SETMNT FOR DT 011220","28494922212","12-Jun-15","97,833.76","","6,81,779.55",
"12-Jun-15","BBPS SETMNT FOR DT 021220","28494953490","12-Jun-15","1,00,187.20","","5,81,592.35",
"12-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494914817","12-Jun-15","","2,00,000.00","7,81,592.35",
"12-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494940312","12-Jun-15","","2,00,000.00","9,81,592.35",
"12-Jun-15","BBPS SETMNT FOR DT 041220","28494889168","12-Jun-15","1,38,532.32","","8,43,060.03",
"12-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494861317","12-Jun-15","","3,00,000.00","11,43,060.03",
"12-Jun-15","BBPS SETMNT FOR DT 051220","28494867442","12-Jun-15","1,44,026.13","","9,99,033.90",
"12-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494899474","12-Jun-15","","3,00,000.00","12,99,033.90",
"12-Jun-15","BBPS SETMNT FOR DT 061220","28494969418","12-Jun-15","1,19,401.28","","11,79,632.62",
"12-Jun-15","BBPS SETMNT FOR DT 071220","28494886730","12-Jun-15","1,27,675.25","","10,51,957.37",
"13-Jun-15","BBPS SETMNT FOR DT 081220","28494900324","13-Jun-15","2,09,118.73","","8,42,838.64",
"13-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494886622","13-Jun-15","","2,00,000.00","10,42,838.64",
"13-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494903746","13-Jun-15","","2,00,000.00","12,42,838.64",
"13-Jun-15","BBPS SETMNT FOR DT 111220","28494919644","13-Jun-15","4,72,783.03","","7,70,055.61",
"13-Jun-15","BBPS SETMNT FOR DT 121220","28494970418","13-Jun-15","2,37,356.27","","5,32,699.34",
"13-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494971399","13-Jun-15","","3,00,000.00","8,32,699.34",
"13-Jun-15","BBPS SETMNT FOR DT 131220","28494915428","13-Jun-15","1,86,908.67","","6,45,790.67",
"13-Jun-15","BBPS SETMNT FOR DT 141220","28494943669","13-Jun-15","1,82,323.36","","4,63,467.31",
"13-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494936936","13-Jun-15","","2,00,000.00","6,63,467.31",
"13-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494908650","13-Jun-15","","2,00,000.00","8,63,467.31",
"13-Jun-15","BBPS SETMNT FOR DT 151220","38985779323","13-Jun-15","1,84,047.01","","6,79,420.30",
"13-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494860189","13-Jun-15","","3,00,000.00","9,79,420.30",
"13-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494874198","13-Jun-15","","2,00,000.00","11,79,420.30",
"13-Jun-15","BBPS SETMNT FOR DT 161220","28494944571","13-Jun-15","1,18,422.18","","10,60,998.12",
"13-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494877124","13-Jun-15","","2,00,000.00","12,60,998.12",
"13-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494885984","13-Jun-15","","1,00,000.00","13,60,998.12",
"13-Jun-15","BBPS SETMNT FOR DT 181220","28494920996","13-Jun-15","3,16,222.65","","10,44,775.47",
"13-Jun-15","BBPS SETMNT FOR DT 191220","28494972063","13-Jun-15","3,50,413.01","","6,94,362.46",
"13-Jun-15","BBPS SETMNT FOR DT 201220","28494881013","13-Jun-15","3,69,273.67","","3,25,088.79",
"13-Jun-15","BBPS SETMNT FOR DT 211220","28494920637","13-Jun-15","3,56,321.71","","-31,232.92",
"15-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494911532","15-Jun-15","","2,00,000.00","1,68,767.08",
"15-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494915943","15-Jun-15","","3,00,000.00","4,68,767.08",
"15-Jun-15","BBPS SETMNT FOR DT 211220","28494884499","15-Jun-15","1,83,516.69","","2,85,250.39",
"15-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494899271","15-Jun-15","","3,00,000.00","5,85,260.00",
"15-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494887950","15-Jun-15","","3,00,000.00","8,85,260.00",
"15-Jun-15","BBPS SETMNT FOR DT 261220","28494972122","15-Jun-15","4,87,006.45","","3,98,253.55",
"15-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494906082","15-Jun-15","","2,00,000.00","5,98,253.55",
"15-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494866225","15-Jun-15","","2,00,000.00","7,98,253.55",
"15-Jun-15","BBPS SETMNT FOR DT 271220","28494860837","15-Jun-15","1,75,551.70","","6,22,701.85",
"15-Jun-15","BBPS SETMNT FOR DT 281201","28494902060","15-Jun-15","1,71,619.00","","4,51,082.85",
"15-Jun-15","BBPS SETMNT FOR DT 291220","28494929576","15-Jun-15","1,40,789.63","","3,10,293.22",
"15-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494914497","15-Jun-15","","2,00,000.00","5,10,293.22",
"15-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494898043","15-Jun-15","","3,00,000.00","8,10,293.22",
"15-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494955656","15-Jun-15","","2,00,000.00","10,10,293.22",
"15-Jun-15","BBPS SETMNT FOR DT 301220","28494941430","15-Jun-15","82,142.95","","9,28,150.27",
"15-Jun-15","BBPS SETMNT FOR DT 010120","76347623422","15-Jun-15","1,99,758.22","","7,28,392.05",
"15-Jun-15","BBPS SETMNT FOR DT 020120","28494953705","15-Jun-15","61,493.58","","6,66,898.47",
"15-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494945163","15-Jun-15","","2,00,000.00","8,66,898.47",
"15-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494916573","15-Jun-15","","2,00,000.00","10,66,898.47",
"15-Jun-15","","28494886448","15-Jun-15","1,31,874.52","","9,35,023.95",
"15-Jun-15","BBPS SETMNT FOR DT 040120","28494946030","15-Jun-15","1,07,971.83","","8,27,052.12",
"","BBPS SETMNT FOR DT 050120","28494892347","","1,19,145.09","","7,07,907.03",
"15-Jun-15","BBPS SETMNT FOR DT 060120","79328774922","15-Jun-15","1,15,908.12","","5,91,998.91",
"15-Jun-15","BBPS SETMNT FOR DT 080120","28494901315","15-Jun-15","1,74,434.50","","4,17,564.41",
"15-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494876009","15-Jun-15","","2,00,000.00","6,17,564.41",
"15-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494943181","15-Jun-15","","2,00,000.00","8,17,564.41",
"15-Jun-15","BBPS SETMNT FOR DT 090012","28494904878","15-Jun-15","1,65,694.99","","6,51,869.42",
"15-Jun-15","BBPS SETMNT FOR DT 100120","28494942775","15-Jun-15","1,87,584.02","","4,64,285.40",
"16-Jun-15","BBPS SETMNT FOR DT 110120","28494970872","16-Jun-15","1,24,081.29","","3,40,204.11",
"16-Jun-15","BBPS SETMNT FOR DT 120120","28494917938","16-Jun-15","1,75,473.28","","1,64,730.83",
"16-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494866449","16-Jun-15","","3,00,000.00","4,64,730.83",
"16-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494898968","16-Jun-15","","3,00,000.00","7,64,730.83",
"16-Jun-15","BBPS SETMNT FOR DT 150120","28494868867","16-Jun-15","2,39,083.95","","5,25,646.88",
"16-Jun-15","BBPS SETMNT FOR DT 160120","28494929929","16-Jun-15","1,99,639.98","","3,26,006.90",
"16-Jun-15","BBPS SETMNT FOR DT 170120","28494946849","16-Jun-15","1,84,162.48","","1,41,844.42",
"16-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494934425","16-Jun-15","","3,00,000.00","4,41,844.42",
"16-Jun-15","BBPS SETMNT FOR DT 180120","28494918712","16-Jun-15","1,64,097.27","","2,77,747.15",
"16-Jun-15","BBPS SETMNT FOR DT 190120","28494900196","16-Jun-15","1,60,649.42","","1,17,097.73",
"16-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494938752","16-Jun-15","","2,00,000.00","3,17,097.73",
"16-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494877237","16-Jun-15","","3,00,000.00","6,17,097.73",
"16-Jun-15","BBPS SETMNT FOR DT 200120","28494887038","16-Jun-15","1,93,939.03","","4,23,158.70",
"16-Jun-15","BBPS SETMNT FOR DT 220120","28494933502","16-Jun-15","1,53,880.37","","2,69,278.33",
"16-Jun-15","BBPS SETMNT FOR DT 230120","28494864289","16-Jun-15","1,04,333.66","","1,64,944.67",
"16-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494906449","16-Jun-15","","3,00,000.00","4,64,944.67",
"16-Jun-15","BBPS SETMNT FOR DT 240120","28494967304","16-Jun-15","1,37,310.84","","3,27,633.83",
"16-Jun-15","BBPS SETMNT FOR DT 250120","28494863719","16-Jun-15","1,08,268.42","","2,19,365.41",
"16-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494897422","16-Jun-15","","3,00,000.00","5,19,365.41",
"16-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494896039","16-Jun-15","","3,00,000.00","8,19,365.41",
"16-Jun-15","BBPS SETMNT FOR DT 290120","28494944782","16-Jun-15","2,52,550.92","","5,66,814.49",
"16-Jun-15","BBPS SETMNT FOR DT 300120","28494867904","16-Jun-15","1,17,287.45","","4,49,527.04",
"16-Jun-15","BBPS SETMNT FOR DT 310120","28494921697","16-Jun-15","82,482.93","","3,67,044.11",
"16-Jun-15","BBPS SETMNT FOR DT 010220","28494872103","16-Jun-15","78,571.00","","2,88,473.11",
"16-Jun-15","BBPS SETMNT FOR DT 020220","28494932843","16-Jun-15","87,199.44","","2,01,273.67",
"16-Jun-15","bank settlement","0","16-Jun-15","2000","","1,99,273.67",
"16-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494866042","16-Jun-15","","3,00,000.00","4,99,273.67",
"17-Jun-15","BBPS SETMNT FOR DT 030220","28494966591","17-Jun-15","38,505.91","","4,60,767.76",
"17-Jun-15","","28494895216","17-Jun-15","70,066.41","","3,90,701.35",
"17-Jun-15","BBPS DT 06022018","28494903759","17-Jun-15","87,969.60","","3,02,731.75",
"17-Jun-15","BBPS DT 07022018","28494910054","17-Jun-15","91,827.28","","2,10,904.47",
"17-Jun-15","BBPS DT 08022018","28494945128","17-Jun-15","58,919.43","","1,51,985.04",
"17-Jun-15","BBPS DT 09022018","28494969082","17-Jun-15","1,53,450.94","","-1,465.90",
"17-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494939333","17-Jun-15","","2,00,000.00","1,98,534.10",
"17-Jun-15","FDRL/INTERNAL FUND TRANSFER","36767892621","17-Jun-15","","3,00,000.00","4,98,534.10",
"17-Jun-15","BBPS DT 12022018","28494936481","17-Jun-15","1,71,840.28","","3,26,693.82",
"17-Jun-15","BBPS DT 13022018","28494953670","17-Jun-15","37,837.59","","2,88,856.23",
"17-Jun-15","BBPS DT 14022018","28494907289","17-Jun-15","29,484.10","","2,59,372.13",
"17-Jun-15","BBPS DT 15022018","28494860411","17-Jun-15","61,110.96","","1,98,261.17",
"17-Jun-15","BBPS DT 16022018","28494872481","17-Jun-15","1,02,212.77","","96,045.00",
"17-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494892728","17-Jun-15","","3,00,000.00","3,96,045.00",
"17-Jun-15","BBPS DT 17022018","39878768633","17-Jun-15","1,07,049.16","","2,88,995.84",
"17-Jun-15","BBPS DT 19022018","28494953980","17-Jun-15","88,031.13","","2,00,964.71",
"17-Jun-15","BBPS DT 20022018","28494926968","17-Jun-15","80,144.06","","1,20,820.65",
"17-Jun-15","BBPS DT 21022018","28494872791","17-Jun-15","13,429.53","","1,07,391.12",
"17-Jun-15","BBPS DT 22022018","28494961025","17-Jun-15","1,00,015.35","","7,375.77",
"17-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494876926","17-Jun-15","","3,00,000.00","3,07,375.77",
"17-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494955671","17-Jun-15","","2,00,000.00","5,07,375.77",
"17-Jun-15","BBPS DT 23022018","28494904581","17-Jun-15","1,10,202.40","","3,97,173.37",
"17-Jun-15","BBPS DT 26022018","28494959381","17-Jun-15","94,909.73","","3,02,263.64",
"17-Jun-15","BBPS DT 27022018","28494865356","17-Jun-15","83,883.09","","2,18,380.55",
"18-Jun-15","BBPS DT 28022018","28494948883","18-Jun-15","53,685.02","","1,64,695.53",
"18-Jun-15","BBPS DT 01032018","28494959877","18-Jun-15","92,260.68","","72,430.00",
"18-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494892844","18-Jun-15","","3,00,000.00","3,72,430.00",
"18-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494972667","18-Jun-15","","2,00,000.00","5,72,430.00",
"18-Jun-15","BBPS DT 02032018","28494880210","18-Jun-15","22,018.40","","5,50,411.60",
"18-Jun-15","BBPS DT 03032018","28494895470","18-Jun-15","","35,851.19","5,86,262.79",
"18-Jun-15","BBPS DT 05032018","28494900202","18-Jun-15","77,952.12","","5,08,310.67",
"18-Jun-15","BBPS DT 06032018","28494916290","18-Jun-15","78,194.25","","4,30,116.42",
"18-Jun-15","BBPS SETTELET DTD 07.03.2","28494923077","18-Jun-15","1,33,276.73","","2,96,839.69",
"18-Jun-15","BBPS DT 08032018","28494975165","18-Jun-15","2,08,169.53","","88,670.16",
"18-Jun-15","BBPS DT 09032018","28494865310","18-Jun-15","2,05,372.21","","-1,16,702.05",
"18-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494912545","18-Jun-15","","2,00,000.00","83,297.95",
"18-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494945982","18-Jun-15","","2,00,000.00","2,83,297.95",
"18-Jun-15","FDRL/INTERNAL FUND TRANSFER","28494893947","18-Jun-15","","2,00,000.00","4,83,297.95",
"18-Jun-15","BBPS DT 12032018","28494942411","18-Jun-15","58,765.00","4,24,532.95",
